	FSS19F	JC2F	FUR1F	FSS217F	FSS221F	BAT4F	FUR5F	BRD2F	BAT1F	CLC5F	BRD3F	CLC2F	FS4F	CLC11F	FSS13F	FSS10F	FSS4F	FSS16F	FSS22F	JC8F	CLC8F	FS10F	FS7F	JC4F	FSS12071110	FSS1207114	FSS12071122	FSS1109241	FSS12071222	FSS11092467	FSS12071213	FSS12071216	FSS11092468	FSS1207111	FSS12071119	FSS11092477	FSS11092470	FSS12071204	FSS12071207	FSS12071201	FSS12071113	FSS1109245	FSS11092474	FSS12071219	FSS12071228	FSS12071210	FSS12071116	FSS1207117	FSS12071225	ELMA13081416	ELMA1308141	ELMA13081418	ELMA13081411	ELMA13081417	ELMA1308143	ELMA1308145	ELMA1308146	ELMA1308142	ELMA1308144	PARA14052533	ELMA14061233	PARA14052625	FS14050225	JC14041816	FSS14050317	ELMA14060527	ELMA14060517	ELMA14061217	PARA14052525	PARA14052513	ELMA1406055	JC1404181	ELMA14060518	ELMA14061221	ELMA1406121	PARA14052613	PARA1405269	PARA1405295	ELMA1406059	ELMA14060540	FSS1405039	FS1405021	PARA1405291	ELMA14060547	PARA14052529	PARA1405251	JC1404186	PARA1405261	ELMA14060522	PARA1405259	FSS14050313	PARA1405265	BAT1404181	PARA14052517	CLC1404207	FS1405029	ELMA14060523	ELMA1406125	PARA1405299	JC14041811	PARA1405241	BRD1404191	FS14050221	FS14050217	ELMA14061229	FSS1405021	PARA14052617	PARA14052813	PARA14052917	ELMA14060531	FSS1405035	PARA14052913	PARA14052629	ELMA1406051	FW1404211	ELMA14060544	PARA1405255	ELMA14061225	PARA14052921	PARA14052925	PARA1405285	ELMA14060513	PARA14052621	FS1405025	CLC1404201	ELMA14060532	PARA1405281	ELMA1406129	ELMA14061213	ELMA14060536	FS14050213	FSS1405031	ZL1404181	PARA1405289	PARA14052521	RSS14062113	CC14062037	CC14062013	CC14062025	CC1406201	CC14062017	RSS1406241	CC1406205	CC1406209	CC14062021	RSS1406215	RSS1406211	RSS1406245	WCS1406239	CC14062033	WCS1406235	WCS14062313	WCS1406231	CC14062029	RSS1406219	TOR14050437	TOR14050413	TOR14050441	TOR14050445	TOR14050425	TOR1405041	TOR1405049	TOR14050421	TOR14050429	TOR14050417	TOR14050433	TOR1405045	TOR14050449	CRY14050521	CRY14050513	CRY1405051	CRY1405059	CRY14050517	CRY1405055
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis	0	0.083254939	0	0.041193908	0.003373819	0.002788914	0	0	0	0	0.001205182	0	0.06367713	0.005434783	0	0	0.019640479	0.033092809	0.0063033	0	0.026003392	0	0.031201248	0	0	0	0	0	0	0	0	0	0	0	0	0.009130683	0	0	0	0	0	0	0.01454616	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000323939	0	0	0	0	0	0	0.001655364	0	0.000301432	0.016707275	0	0	0	0	0.008803342	0	0.001920439	0	0.001403016	0	0	0	0.00099552	0	0	0.000826446	0	0	0	0.030148119	0	0	0	0	0	0.000329164	0	0.000323415	0.011719939	0	0	0.001916758	0.009317494	0	0.010605638	0.000696945	0.284791252	0	0.001036807	0	0	0	0	0.001458257	0	0	0	0.043327008	0.004792627	0	0	0.001445922	0	0	0.001764291	0	0.00862069	0	0	0	0	0	0	0.004671442	0.001392273	0.002657555	0	0	0	0	0	0.011254789	0	0	0	0	0	0	0	0	0.001808727	0	0	0	0.00253073	0	0	0	0	0	0	0	0	9.85E-05	0	0	0	0	0	0	0	0	0	8.93E-05	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0	0.026810913	0	0.000102218	0.001349528	0	0	0.056937173	0.004035874	0	0.10274179	0.00080429	0	0.007672634	0.001489203	0	0	0.000248818	0.016685206	0	0	0	0	0	0	0	0	0	0	0	0	0.004101996	0	0	0.000168237	0	0	0.000577478	0	0	0	0	0	0.004316547	0	0.005354752	0	0	0	0	0.000123579	0	0.000248818	0	0	0	0	0	0	0.001422475	0.000239196	0	0	0	0	0	0.003132614	0.030136986	0	0	0.005637467	0	0	0.000274348	0.000709975	0	0	0.000758725	0	0.00074664	0	0.004475942	0.000118064	0	0	0	0	0.011507937	5.16E-05	0	0.017004342	0.000857633	0	0	0	0.000456621	0.000417711	0	0.000547645	0	0	0	0	0.001739563	0.000253936	0	0	0.016217505	0.011886204	0.00113071	0.003281079	0.003156234	0	0	0	0.000184332	0	0.000336814	0.001445922	6.81E-05	0.005830904	0.000705716	0	0	0	0.001064963	0.020072484	0	0	0.001688049	0	0	0	0.002386635	0.00034662	0	0	0.006288239	0	0.005318475	0	9.27E-05	0	0	0	0	0	0.006104454	0.001607717	0	0.000185048	0.007592191	0.001758031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179743	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006132282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004427334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001582636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified	0	0	0	0.011857303	0	0	0	0.001636126	0	0	0.004218138	0.000536193	0.000298954	0	0	0	0.004660453	0	0	0	0	0	0.003120125	0	0	0	0	0	0	0	0	0	0	0	0	0.024728933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002239363	0	0	0.001176471	0	0	0.004706534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010197869	0.000835422	0	0	0	0	0	0	0	0	0	0	0	0	0.000226142	0	0	0	0	0	0	0	0.000336814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005765318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;Other	0	0.001411101	0	0.007155269	0	0	0.272362257	0.002290576	0.001345291	0.007973904	0.009641458	0.191152815	0.146487294	0.046675192	0	0	0	0	0	0	0.102035048	0	0.085803432	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000186116	0	0	0	0	0	0.000775795	0	0	0	0	0	0	0	0	0	0	0	0	0.003235294	0	0	0	0	0	0	0	0	0	0	0	0.000782779	0	0	0	0	0	0	0	0	0	0.009673748	7.57E-05	0	0	0	0	0	0	0	0.001441867	0.000793651	0	0	0	0	0.000987492	0	0.044631307	0.000304414	0	0	0.000547645	0	0	0.000558191	0.000116158	0.000994036	0	0	0	0	0	0	0	0	0	0	0	0.000368664	0	0	0	6.81E-05	0	0	0	0.002873563	0.006420994	0	0	0	0	0	0.002491436	0	0.001138952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae	0	0	0	0.010630686	0	0	0.047066696	0.000981675	0.000672646	0.002537151	0.003615547	0.050402145	0.023318386	0.009590793	0	0.00234375	0	0	0	0	0.030525721	0.008313539	0.017160686	0	0	0	0	0	0	0	0	0	0	0	0	0.012174244	0.001488926	0.000577478	0	0	0	0	0	0	0.004484305	0	7.96E-05	0	0	0	0	0	0	0	0	0.001176471	0	0	0	0	0	0	4.70E-05	0	0	0	0	0.001956947	0	0	0	0	0	0	0	0	0	0.000569044	0	0	0	0	0.00188902	0	0	0	0	0	0	0	0	0	0	0	0.005174644	0.000608828	0	0	0	0.000349406	0	0	0	0.001739563	0	0	0	0.000715478	0	0	0	0	0	0	0	0	0	0	0	0	0.003498542	0.002117149	0	0.001724138	0	0	0	0	0	0	0	0.000348068	0.000379651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004019293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Myrmecridiales;f__Myrmecridiaceae	0	0	0	0.011346213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Pleurotheciales;f__Pleurotheciaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044289624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002117421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;Other	0	0	0	0	0	0	0	0	0	0	0.000602591	0	0	0	0	0	0.000332889	0	0	0	0	0	0	0	0	0	0	0	0	0.007428988	0	0	0	0.000214661	0.001345895	0	0.005769589	0.002117421	0.000223414	0	0	0	0.009503491	0.001870504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003556188	0	0.000110742	9.40E-05	0	5.08E-05	0	0.003132614	0	0	0	0.004336513	0	0	0.001097394	0	0	0	0.019537178	0	0	0.000462615	0	0.009681228	0	0	0.000259336	0.001572945	0.001190476	0	0.000912076	0.002894356	0	0.010533246	0.000513842	0	0.000761035	0	0	0	0	0.000434028	0	0	0.000248509	0	0.000259202	0	0.038397329	0.004286828	0.00226142	0.001822822	0.000263019	0	0.001250782	0	0	0.003053435	0.000336814	0.08935801	0	0	0.000705716	0.000727008	0	0	0.000532481	0	0	0.000609013	0	0.000934288	0.002436478	0	0.003750426	0.002426343	0	0	0	0.00466954	0.00012663	0	0	0	0	0	0.000141924	0	0	0.002411576	0	0	0.000723066	0.003675883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Cephalothecaceae	0	0	0	0.000102218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135135135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011350294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae	0	0	0	0	0.000674764	0	0	0.006871728	0	0	0.000301296	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000781454	0	9.40E-05	2.86E-05	0.000595179	0.006554989	0	0	0.507845453	0	0	0	0.004652894	0	0	0	0	0	0.020752521	0	0	0	0.001114827	0	0	0	0.000247158	0.000342936	0.000995272	0.001759015	0	0	0.002267574	0	0	0.011024182	0	0	0	0	5.08E-05	0.001055011	0.012878524	0.118590998	0.000271636	0.002924754	0.002601908	0	0.000418235	0.001371742	0.000621228	0.047001052	0	0.037746586	7.57E-05	0.00223992	0.000289134	0	0.074734357	0.000948587	0.002413127	0.003630705	0.004194521	0.226984127	0.003563129	0.011309741	0.006150507	0.000285878	0.124753127	0.001156144	0.006791721	0	0	0.000104767	0.002327492	0.000116469	0.003038194	0	0	0	0	0	0	0.030765562	0.001363991	0.016508367	0.004010208	0.068122041	0	0.001876173	0	0.005529954	0	0.001684069	0.015037594	0.000817717	0.011078717	0.004234298	0.006906579	0	0	0.003194888	0.016169501	0.00129199	0.003045067	0.012829169	0	0.001740341	0	0.000340948	0.00034662	0	0	0.001019714	0.004789272	0	0.056801008	0.000185408	0	0.007103915	0	0	0.001388166	0	0.055868167	0	0	0.033261027	0.085184593	0	0	0.000103573	0	0	0.000743433	9.05E-05	0	0	0	0	0	0	0	0.000209147	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000370782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000379363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002891933	0	0	0.000547645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001156738	0	0	0.001411433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000886413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023211983	0	0	0	0	0	0	0	0	0	0	0	0.015008338	0	0	0	0	0	0.014253862	0.008726955	0.019595177	0	0	0	0.00920627	0.016710642	0	0	0	0	0.198228128	0	0	0	0	0	0	0	0.000348068	0	0	0	0.000867303	0	0	0	0.000177494	0.003156787	0	0.001896813	0	0.00099552	0	0	0	0	0	0	0	0	0	0.001641737	0.000723589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003478811	0	0	0.000336814	0	0	0.016909621	0.003175723	0	0	0	0	0	0	0	0.002363268	0	0	0.004176158	0	0.00034662	0	0	0	0	0.000506521	0	0	0	0	0	0	0	0	0	0	0.000370096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000670691	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae	0	0	0	0	0	0	0	0	0	0.01069228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010254173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000274348	0	0.002455279	0	0	0	0	0	0.001118985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000518403	0	0	0	0.000452284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001597444	0	0	0	0	0.005294301	0.002436478	0	0	0.001733102	0	0	0	0	0	0	9.27E-05	0	0	0	0.000141924	0	0.002487	0.006028939	0	0.000185048	0.000361533	0.000639284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004273116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002181739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00167294	0	0	0.002104525	0	0	0	0.00024888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000547645	0	0	0	0	0.000497018	0	0	0	0.000238493	0	0	0.000364564	0	0	0	0	0	0	0	0.000289184	0	0	0	0	0	0	0	0.004460552	0	0	0	0	0	0	0.001363791	0	0	0	0.003399048	0	0	0	0	0	0	0.00043802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Amphisphaeriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002272934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001118985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000789058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Apiosporaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000215332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000552995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001868577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Bartaliniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001823392	0	0	0.007238188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00310559	0.002072652	0	0.001355422	0	0.000342936	0	0	0.000685965	0	0	0.002889531	0	0	0	0	0	0	0	0	0.001044205	0	0	0	0	0	0	0.001097394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00164582	0	0	0	0	0	0	0	0	0	0	0.000497018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000609013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Diatrypaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000280269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002394636	0	0	0	0	0.003964976	0	0.000141924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae	0	0	0	0.000102218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00154148	0	0	0	0.000430663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001688049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__unidentified	0	0	0	0	0	0	0	0	0	0	0.004519434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000272752	0	0	0.00198393	0	0.00040008	0.000886918	0	0	0	0	0	0.002309913	0	0	0	0	0	0.005035971	0	0.000892459	0	0	0	0	0.000123579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001734605	0	0	0	0	0.000350754	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000547246	0	0	0	0.000256921	0	0	0	0	0	0	0	0	0	0	0	0.000259202	0	0	0.000389712	0	0	0	0	0	0	0	0	0	0	0	0.005830904	0	0	0	0	0	0	0	0.001218027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unidentified;f__unidentified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000123579	0	0	0.007329229	0	0	0	0	0	0.003200569	0	0	0	0	0	0.000452148	0	0	0	0	0	0	0.001254705	0.001646091	0.000709975	0.001753771	0	0	0.000302916	0	0	0	0	0	0.000723938	0.000778008	0	0	0	0.000729661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000507872	0.005702436	0	0.001669449	0	0.000452284	0	0	0	0	0.000632511	0	0	0	0	0	0	0.001764291	0.000727008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified	0.00176857	0	0	0.020954717	0	0.003137528	0	0.003926702	0.003363229	0	0.011750527	0.010187668	0	0.000639386	0	0	0.000332889	0.033092809	0.005561735	0	0.008762012	0.001187648	0	0	0	0.004273116	0	0	0	0	0.00020004	0	0	0.003434582	0	0	0	0	0.000670241	0.000393494	0.024596998	0	0	0	0	0	0.000159261	0	0	0.003313253	0.002842313	0	0.006220453	0.011726766	0.009329126	0.011470588	0.031098154	0.097799511	0.003875969	0.030938834	0	0	0	0	0	0.010700829	0.020187957	0.009393346	5.43E-05	0	0.012142238	0	0.017984107	0.002743484	0.000798722	0.008768853	0	0	7.57E-05	0.008461921	5.78E-05	0.001118985	0	0.001138304	0.004102317	0.000518672	0.000131079	0.000396825	0.000309837	0	0.001085384	0.005431675	0.016129032	0	0.003557568	0	0.004177109	0	0.028066813	0.00174703	0.000868056	0	0	0	0.00126968	0.000777605	0	0.017171476	0.001948558	0.00339213	0	0	0	0.003126954	0.005060089	0.003133641	0.002290076	0.002357696	0.000867553	0.039795571	0.01574344	0.011291461	0.005089059	0.002298851	0	0.014909478	0.003345414	0.019810508	0.004263094	0.008102633	0	0.000348068	0.006074412	0.001363791	0.011091854	0	0	0	0	0	0	9.27E-05	0.000369604	0	0	0	0.001908728	0	0	0.000126727	0.000555144	0	0.000479463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;Other;Other;Other	0	0	0	0.000102218	0	0	0	0.01210733	0	0	0.000301296	0	0	0.000639386	0.038719285	0.051953125	0	0	0.0126066	0	0	0	0	0	0	0	0.000469836	0.00027179	0	0	0.00020004	0	0	0	0	0	0	0	0.00178731	0	0.000138966	0	0	0.000143885	0	0	0	0.001199956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000152207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001898254	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000173521	0.000226091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;Other;Other	0	0	0	0	0	0.000348614	0	0.001308901	0	0	0	0	0	0.004795396	0	0	0	0	0.001853912	0	0	0	0	0	0	0.015910537	0	0	0.002479913	0	0	0.000554324	0	0	0	0	0	0	0.004021448	0	0	0	0	0	0.000280269	0.001338688	0.001751871	0.007308825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001370837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024240232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000364564	0	0	0	0	0	0	0.014819805	0	0	0	0	0	0	0	0	0.029272372	0	0	0	0	0.114862513	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000141924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
