	FSS19F	JC2F	FUR1F	FSS217F	FSS221F	BAT4F	FUR5F	BRD2F	BAT1F	CLC5F	BRD3F	CLC2F	FS4F	CLC11F	FSS13F	FSS10F	FSS4F	FSS16F	FSS22F	JC8F	CLC8F	FS10F	FS7F	JC4F	FSS12071110	FSS1207114	FSS12071122	FSS1109241	FSS12071222	FSS11092467	FSS12071213	FSS12071216	FSS11092468	FSS1207111	FSS12071119	FSS11092477	FSS11092470	FSS12071204	FSS12071207	FSS12071201	FSS12071113	FSS1109245	FSS11092474	FSS12071219	FSS12071228	FSS12071210	FSS12071116	FSS1207117	FSS12071225	ELMA13081416	ELMA1308141	ELMA13081418	ELMA13081411	ELMA13081417	ELMA1308143	ELMA1308145	ELMA1308146	ELMA1308142	ELMA1308144	PARA14052533	ELMA14061233	PARA14052625	FS14050225	JC14041816	FSS14050317	ELMA14060527	ELMA14060517	ELMA14061217	PARA14052525	PARA14052513	ELMA1406055	JC1404181	ELMA14060518	ELMA14061221	ELMA1406121	PARA14052613	PARA1405269	PARA1405295	ELMA1406059	ELMA14060540	FSS1405039	FS1405021	PARA1405291	ELMA14060547	PARA14052529	PARA1405251	JC1404186	PARA1405261	ELMA14060522	PARA1405259	FSS14050313	PARA1405265	BAT1404181	PARA14052517	CLC1404207	FS1405029	ELMA14060523	ELMA1406125	PARA1405299	JC14041811	PARA1405241	BRD1404191	FS14050221	FS14050217	ELMA14061229	FSS1405021	PARA14052617	PARA14052813	PARA14052917	ELMA14060531	FSS1405035	PARA14052913	PARA14052629	ELMA1406051	FW1404211	ELMA14060544	PARA1405255	ELMA14061225	PARA14052921	PARA14052925	PARA1405285	ELMA14060513	PARA14052621	FS1405025	CLC1404201	ELMA14060532	PARA1405281	ELMA1406129	ELMA14061213	ELMA14060536	FS14050213	FSS1405031	ZL1404181	PARA1405289	PARA14052521	RSS14062113	CC14062037	CC14062013	CC14062025	CC1406201	CC14062017	RSS1406241	CC1406205	CC1406209	CC14062021	RSS1406215	RSS1406211	RSS1406245	WCS1406239	CC14062033	WCS1406235	WCS14062313	WCS1406231	CC14062029	RSS1406219	TOR14050437	TOR14050413	TOR14050441	TOR14050445	TOR14050425	TOR1405041	TOR1405049	TOR14050421	TOR14050429	TOR14050417	TOR14050433	TOR1405045	TOR14050449	CRY14050521	CRY14050513	CRY1405051	CRY1405059	CRY14050517	CRY1405055
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideaceae	0	0	0	0	0	0	0	0	0.000457399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00056541	0	0	0	0	0	0.000392685	0	0	0	0	0	0	0	0	0	0	0	0	0.000252101	0.000699588	0	0	0.000139937	0	0	0	0	0.040263158	0	0.000225914	0	0	0	0	0.001065089	0.003992172	0.000110827	0.00786493	0	0	0.0004266	0.003917695	0.000271565	0.020392845	0.000281069	0.001741275	0.00023173	0	0	0.00304364	0.000842975	0.001354582	0.007876448	0	0	0.021452381	0	0.016373586	0.001476122	0.00058319	0.044318631	0	0	0	0.006817043	0.000106862	0.000279299	0	0.029661458	0.105330728	0	0.004055666	0	0.000264386	0	0.000729788	0.003975058	0	0	0.001073119	0	0.001594747	0.037419355	0.003948387	0.004671756	0.00240485	0.009144014	0	0.013084548	0.010437544	0	0.004689655	0.134690117	0.011405751	0.004549763	0.000878553	0.001242387	0.000344362	0.000635316	0.023786982	0.003872437	0.000347767	0.022980936	0	0	0	0	0	0	0	0	0	0	0	0	0.000345919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae	0	0	0	0	0	0	0	0	0.003887892	0	0	0	0	0	0	0	0	0	0.006807564	0	0.000576597	0	0	0	0	0	0	0	0	0	0	0.000339246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063840683	0	0	0	0	0	0.00015373	0.00035503	0	0	0.000542409	0.001769297	0	0.003412798	0.000279835	0	0.000715538	0	0	0	0	0	0	0	0	0.000246139	0.000264523	0	0	0	0.00372127	0	0	0.000335747	0	0	0	0.00085213	0	0	0	0.000442708	0	0	0	0	0	0	0.000486525	0.000198753	0	0	0.00026828	0	0	0	0	0.000778626	0	0.000884905	0	0	0	0	0	0	0.000543131	0	0.001317829	0	0.000344362	0	0	0	0.005912035	0.004242634	0.000701417	0	0	0	0	0	0.000189117	0	0	0	0	0	0	0.001639871	0.000258522	0	0.000368764	0.00065207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__unidentified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006790945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007980085	0	0	0	0	0	0	0.00035503	0	0	0	0	0	0	0	9.05218E-05	0	0	0	0	0	0	0.00076091	0	0	0	0.000529046	0	0	0	0	0	0	0	0	0	0	0	0	0.000698248	0	0	0	0	0.003548708	0	0	0	0	0	0.000230665	0	0	0	0	0	0.000188018	0.000778626	0	0	0	0	0	0.000370774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002066608	0	0	0	0	0.003127464	0.001013341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Hysteriales;f__Hysteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000439276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000355442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000688724	0	0	0	0	0	0	0	0.010227736	0	0	0	9.45583E-05	0	0.002190649	0	0.000868578	0	0	0	0	0.000188749	0	0.000326035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Myriangiales;Other	0	0	0	0	0	0	0	0	0.000686099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003074935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00030746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007989556	0	0	0.000738417	0	0	0	0	0	0	0	0.003693219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000795012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002130178	0.001936219	0	0.000353553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000648236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Myriangiales;f__Elsinoaceae	0	0	0	0	0.000688259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002879323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Myriangiales;f__Myriangiales_fam_Incertae_sedis	0	0	0	0	0	0	0	0.001001309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000252101	0	0	0	0	0	0	0.004307624	0	0	0	0	0	0	0	0	0	0	0	0	0.000884649	0	0.005119197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000335747	0	0	0	0	0	0	0	0	0.000569355	0	0	0	0	0	0	0	0.000230665	0	0	0	0.002232645	0	0.001504147	0	0	0	0	0	0	0	0	0	0	0	0.0074677	0.005590743	0.00172181	0	0	0.010455581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Patellariales;f__Patellariaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000299033	0	0	0	0.022671705	0	0	0.005936852	0	0	0	0	0	0.001775148	0	0	0	0	0	0.003839398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000752074	0	0	0	0	0.186157434	0	0	0	0	0.003258786	0	0	0	0.00172181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;Other	0	0.016312324	0.025629588	0.014596749	0.022712551	0.007822904	0	0.27302356	0.009605381	0	0.089430551	0.00519571	0.005488789	0.002934783	0.00835443	0	0.008488682	0.120806171	0.007942158	0	0	0	0.022277691	0.0357	0.158619432	0.048222566	0.019456869	0.038257113	0.068195616	0.040413693	0.072842569	0.060046563	0	0.048498444	0.023852624	0.000970135	0.016895589	0.059884504	0.053096515	0.069369098	0.047768205	0.080609439	0.060139643	0.047844604	0.065894058	0.023212851	0.049708552	0.076886659	0.100594315	0.027036145	0.001260504	0.001748971	0.018780791	0.011363237	0.002518864	0.0081	0.061127308	0.011109135	0.017508306	0.035910384	0	0	0	0.000108934	0.00036251	0.003535795	0.013846154	0.047107632	5.54137E-05	0.046375964	0.020346921	0.000608774	0.002986198	0.029942387	0.001810437	0.018603999	0	0.002708649	0.000386217	0.007361872	0.001415602	0.088265573	0.0009634	0.001741605	0.015260618	0.009522822	0.005214314	0.008904762	0.000316034	0.259558555	0.084138929	0.000291595	0.015444371	6.55148E-05	0	0.009315068	0.008521303	0.003099005	0.002653341	0.003088749	0.011510417	0.000284678	0.009715414	0.233961233	0.001554088	0.045474339	0.00060961	0.00656809	0.020670304	0.011302578	0.11490339	0.005365597	0.000544041	0.005422139	0.01483871	0.001504147	0.054503817	0.00103065	0.018288028	0	0.050553936	0.041390261	0.003336968	0.077965517	0.123869347	0.029872204	0.010805687	0.019328165	0.019257004	0.006542876	0.334811585	0.02591716	0.035626424	0.009041937	0.015556326	0.074209875	0.100411402	0.117878994	0.038836207	0.029319995	0.115617128	0.035743024	0.004146954	0.129416818	0.067017083	0.06543287	0.086548673	0.028711282	0.102901929	0.037744266	0.046054774	0.157830803	0.144433435	0.018474738	0.048469751	0.000739513	9.39746E-05	0.009349221	0.000505534	9.2291E-05	0.000502463	0.001948281	0	0	0	0	0.000381951	0	9.16689E-05	0	0	0	0.000684105	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Coniothyriaceae	0	0	0	0	0.002064777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000408082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001107091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.009535119	0.006716839	0	0.00542165	0.048866397	0.001955726	0	0.002002618	0	0	0.039951793	0	0	0	0	0.081679688	0	0.00228415	0.019666296	0	0	0.054513064	0	0	0.008767908	0.079938176	0.003546326	0.018720014	0.024384486	0.004903132	0.020812162	0.096572062	0.491672009	0.088348181	0.007722073	0.005238729	0	0.081678537	0.019825737	0.057060598	0.028632574	0	0.037389449	0.147789928	0.051600336	0.001820616	0.103559484	0.005118359	0.074457364	0.00138253	0.003277311	0	0.019034586	0.155496922	0.000839621	0.03	0.072361516	0.014056457	0.024003322	0.030832148	0.000975921	0.002033223	0	5.44668E-05	0.000880382	0.003535795	0.030887574	0.017565558	0.000221655	0.010034565	0.009731136	0.005022381	0.002559598	0.175176955	0.001538871	0.025759383	0.000187379	0.0023217	0.000463461	0.005077153	0.001238651	0.215337561	0.008791027	0.00116107	0.079995174	0.03094917	0.002941408	0.000404762	0.000158017	0.021211237	0.123625181	0.001749571	0.060434496	0.005568758	0.009896507	0.51947032	0.008947368	0.001175485	0.001955093	0.064032145	0.022578125	0.000569355	0.014217679	0.001267396	0.006475368	0.03992224	0.008534545	0.012892917	0.100370226	0.002998643	0.027889172	0.020925829	0.000932642	0.007973734	0.045806452	0.001692166	0.021022901	0.006871	0.115037594	0.001807155	0.010705539	0.007918137	0.017055616	0.016413793	0	0.063546326	0.058578199	0.02372093	0.011181486	0.005854153	0.030495173	0.048994083	0.010842825	0.074422093	0.010253033	0.007294732	0	0.056512576	0.02466954	0.004649867	0.043677582	0.010590526	0.003468362	0.0102792	0.265834428	0.03633551	0.061769912	0.080714447	0.050016077	0.006721582	0.002264989	0.061583514	0.135304459	0	0.004911032	0	0	0	0	0	0	0.000149868	0	0	0	0	0	0	9.16689E-05	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae	0	0	0	0.003127875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001020093	0	4.37724E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001015178	0	0	0	0	0	0	0	8.13267E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000279835	0	0	0	0	0.00023173	0	0	0.00076091	0	0	0.000492278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000253479	0	0.001057543	0	0	0	0	0	0.00080484	0	0	0.000967742	0.000376037	0	0	0	0	0	0.000359915	0	0.000586207	0	0.000543131	0	0	0	0	0	0	0	0	0	0.000140283	0	0.015601632	0	0	0	0	0	0	0.000893561	0	0.000176991	0	0	0.000129261	0	0	0.000489052	0	0.000213523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae	0	0	0	0	0.000688259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002318393	0	0	0.001011804	0	0	0	0	0	0	0	0	0.000589028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001084818	0	0	0	0	0	0	0	0	0	0	0	0	0.000120425	0	0.000984556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016511303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001060659	0	0.011689686	0	0	0.000258326	0	9.45583E-05	0	0	0	0	0	0	0	0	0	0.002581345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002040185	0	0	0	0	0	0	0	0	0	0	0.007403685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008228692	0	0	0	0	0	0	0	0	0	0	0	0.000404762	0	0	0	0.000291595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029661941	0	0	0	0	0	0	0	0	0	0	0	0.001060659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000226164	0	0	0	0	0	0	0	0	0.001133963	0	0	0	0	0	0.001055901	0	0	0	0.000252101	0	0.001268972	0	0	0	0	0	0	0	0	0	0	0	0	0.001537302	0.000710059	0	0	0.023323584	0	0	0.000853199	0.001679012	0	0.003219923	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008186793	0	0	0.009065174	0	0	0	0	0	0	0	0.003541667	0	0	0	0.000259015	0.002908243	0	0	0	0.000230665	0	0	0.000310881	0	0	0	0.003114504	0	0	0	0	0.000359915	0	0	0	0	0.006540284	0.000439276	0	0	0	0	0	0.007998636	0.001060659	0	0	0.001906866	0	0	0	0	0	0	0	0	0.004955752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Melanommataceae	0	0	0	0	0	0.003200279	0	0	0	0	0	0.004375335	0	0	0	0	0	0	0.002647386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.44668E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00024085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae	0	0	0	0.026065624	0.000688259	0	0	0.024031414	0.003887892	0	0.036878578	0	0	0	0	0	0	0	0	0	0	0	0	0.0051	0	0	0	0	0.000607083	0	0	0	0	0	0	0	0	0.006086622	0	0.00883001	0	0	0	0	0	0	8.12231E-05	0	0	0	0	0	0	0.006279683	0	0	0	0.000680151	0	0.001450925	0.00024398	0	0	0	0.000207149	0.001383572	0.004970414	0.001197652	0	0.003796863	0.007961839	0	0.004265997	0.005037037	0.000724175	0.002862154	0	0	0.000849678	0.008885017	0.0003539	0.018261843	0	0.001548093	0.003692085	0	0	0	0.000316034	0.002418825	0.007749638	0	0.035589203	0	0	0.002794521	0.005112782	0.001068622	0.00013965	0.002257163	0	0.003131454	0.002488094	0.00583002	0.001554088	0.001586314	0	0.004621989	0.005565082	0.002075984	0.003346701	0	0	0.002232645	0.003225806	0.001128111	0	0.0027484	0.005604396	0	0	0.012597036	0	0.004689655	0.033031826	0	0.023317536	0.0074677	0.006211937	0.000688724	0.012706322	0.003550296	0.015876993	0	0.000707106	0.00042085	0	0	0	0	0	0	0	0	0.012956636	0	0	0.00126837	0.001639871	0.001680395	0	0.004793926	0.000326035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.024482062	0	0	0.000938362	0.002753036	0	0	0	0	0	0.000307321	0	0	0.002282609	0	0	0	0	0.000378198	0	0.006342566	0	0	0	0	0	0	0	0	0	0	0.001017738	0	0	0	0	0	0.001178056	0	0	0	0	0	0	0	0	0	0.002002836	0.003953488	0.000921687	0	0	0	0.001495163	0	0.0003	0	0	0.006212625	0	0	0	0	0	0	0	0	0	0	0.000271204	0.000442324	0.000608774	0.000853199	0.000559671	0	0.005008769	0	0	0	0.000507715	0	0	0	0	0.001230695	0	0	0.005261905	0	0.000186063	0.001107091	0	0	0	0	0	0.00085213	0	0.00013965	0	0	0	0	0.001267396	0.000259015	0	0	0.001216313	0	0.000230665	0	0.00080484	7.77202E-05	0	0	0	0	0	0	6.9506E-05	0.001189504	0	0	0	0	0	0.00028436	0.000878553	0	0.001033086	0	0	0	0.008346403	0	0	0	0	0	0	0	0	0	0	0.002233903	0	0	0	0	0	0	0	0	0.002106768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae	0	0.009595484	0	0.00959215	0.008947368	0.000177793	0	0.03604712	0.006403587	0	0.023049111	0.008477212	0.000304933	0.007173913	0	0.006375	0.000679095	0.008375218	0.008320356	0	0.01700961	0	0	0	0.546532951	0.597125193	0.220734824	0.325973365	0.664755481	0.487044428	0.652114423	0.530467849	0	0.492647848	0.214158816	0.025611566	0.207113345	0.518148219	0.496327078	0.359555352	0.439127293	0.93509476	0.09594647	0.480941007	0.747418722	0.39643909	0.461753464	0.620767972	0.441472868	0.413069277	0.041470588	0.010493827	0.180447873	0.161776605	0.025888325	0.0846	0.364450923	0.092047122	0.191461794	0.178100996	0.001301228	0.001355482	0	0.000108934	0.001294679	0.00676413	0.075621302	0.186833659	0.000554137	0.004610476	0.09819601	0.001065354	0.014077792	0.116691358	0.005069223	0.029337075	0	0.008899848	0.000926922	0.025639622	0.00831666	0.177292055	0.014932704	0.008901537	0.010091699	0.058988589	0.001604404	0.029547619	0.000842758	0.024746443	0.154992764	0.001457976	0.088637261	0.0017689	0.001979301	0.050611872	0.019598997	0.002457831	0.018014786	0.021146052	0.07703125	0.030460508	0.036610524	0.167549702	0.011137633	0.097293935	0.000243844	0.028218459	0.120245518	0.021913161	0.09705432	0.014755392	0.001321244	0.00988743	0.067419355	0.00958894	0.046717557	0.006871	0.073447079	0.001042589	0.078507289	0.357755822	0.011864776	0.111965517	0.045561139	0.03313099	0.115734597	0.155064599	0.034786845	0.020661715	0.144216755	0.073846154	0.047630979	0.091114899	0.028637782	0.293192133	0.666012342	0.58003399	0.139102011	0.234818285	0.721322418	0.176162047	0.04101715	0.760492318	0.421760841	0.388833381	0.588672566	0.179301379	0.6489791	0.289157268	0.231783864	0.561626898	0.551487934	0.099180172	0.276512456	0	0.000281924	0	0	0	0.00040197	0.003147223	0.000180037	0	0	0	0	0	0.000458345	0.000161265	0	0	0	0.00014532
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis	0.317235978	0	0	0.00625575	0	0	0	0.002670157	0	0	0.079903585	0	0	0.001956522	0	0	0	0.000253794	0	0	0	0	0	0	0	0	9.58466E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005930233	0.052233286	0.000162653	0.004405316	0	0.000817002	0	0.003074604	0	0.124156556	0.000664964	0.011661792	0	0.001521934	0	0.007555556	0.000181044	0.011090845	9.36897E-05	0.000580425	0	0	0	0	0.0009634	0	0.144975869	0.067717842	0	0.011333333	0.000368706	0.014326888	0.001107091	0	0.000335747	0.012971931	0.000989651	0	0	0.000427449	0.005027382	0	0.036302083	0	0	0.000506958	0.001813103	0	0.005730337	0.023353208	0	0.002998643	0	0.083971594	0.000233161	0.003189493	0	0.000752074	0.206335878	0.0041226	0.002064777	0.001390119	0.016058309	0.00611856	0.016684842	0	0	0.014664537	0.169478673	0.020206718	0.004969549	0.005165429	0	0	0	0.043470849	0.098994801	0	0	0	0	0	0	0	0	0	0	0	0.012212389	0	0	0	0.000943745	0	0.000489052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae	0	0	0	0	0	0	0	0.001001309	0	0	0	0	0	0	0	0	0	0.026394626	0	0	0	0	0	0	0	0	0	0	0	0.00014858	0	0.00113082	0	0.00284641	0.039983176	0	0	0.00667565	0	0	0.109710951	0	0	0	0.001286435	0	0.017138079	0	0.006589147	0	0	0	0	0.004784521	0.000699684	0	0.000660836	0.118799733	0.036428571	0.001813656	0	0	0	0	0	0	0.00035503	0.001197652	5.54137E-05	0	0	0	0.004692597	0.000839506	0.001176784	0.008586461	0	0	0	0.000507715	0.000117967	0	0.00024085	0	0.000246139	0	0	0.001214286	0	0.000372127	0	0	0	0	0	0	0.00085213	0	0.000279299	0.000118798	0.000885417	0	0	0	0	0	0	0	0.005763835	0.001383989	0	0.004024198	0	0	0.013225806	0.000940092	0.014015267	0.00034355	0.036871024	0	0.00535277	0.003239238	0.001483097	0	0.001708543	0.001086262	0.016208531	0.003514212	0	0	0	0	0	0.007650869	0.001060659	0	0	0.026176071	0	0.000129163	0	0	0	0	0.004021025	0	0.001061947	0	0.002049839	0	0.000754996	0	0.002608279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.16689E-05	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Teichosporaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001976744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Torulaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004834123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
